Frame_ID,Timestamp,Class,Confidence,x1,y1,x2,y2
130,2026-01-05 11:16:05,car,0.5641587376594543,203,24,218,40
131,2026-01-05 11:16:05,car,0.7159676551818848,143,61,163,88
131,2026-01-05 11:16:05,car,0.7013978958129883,293,244,337,344
131,2026-01-05 11:16:05,car,0.671332836151123,229,23,243,39
131,2026-01-05 11:16:05,car,0.6358458995819092,203,66,223,88
131,2026-01-05 11:16:05,car,0.5607989430427551,204,24,218,40
132,2026-01-05 11:16:05,car,0.7308337688446045,143,61,163,88
132,2026-01-05 11:16:05,car,0.610596776008606,292,246,337,347
132,2026-01-05 11:16:05,car,0.5848833918571472,203,66,223,90
132,2026-01-05 11:16:05,car,0.5761111974716187,229,23,244,39
132,2026-01-05 11:16:05,car,0.5233415961265564,203,25,218,40
133,2026-01-05 11:16:05,car,0.7528986930847168,143,61,163,88
133,2026-01-05 11:16:05,car,0.6243688464164734,292,249,337,350
133,2026-01-05 11:16:05,car,0.5477010011672974,204,66,223,91
133,2026-01-05 11:16:05,car,0.5191226005554199,229,23,244,40
134,2026-01-05 11:16:05,car,0.7362816333770752,143,61,163,88
134,2026-01-05 11:16:05,car,0.6953765153884888,292,251,337,354
134,2026-01-05 11:16:05,car,0.5945166349411011,204,67,223,93
134,2026-01-05 11:16:05,car,0.5318448543548584,203,26,218,42
135,2026-01-05 11:16:05,car,0.7322413325309753,143,61,163,88
135,2026-01-05 11:16:05,car,0.6699198484420776,292,254,338,359
135,2026-01-05 11:16:05,car,0.559914231300354,205,70,224,95
136,2026-01-05 11:16:05,car,0.7231448888778687,143,62,163,89
136,2026-01-05 11:16:05,car,0.6481504440307617,291,257,338,363
136,2026-01-05 11:16:05,car,0.5407229065895081,205,71,223,96
137,2026-01-05 11:16:05,car,0.7481884360313416,143,62,163,89
137,2026-01-05 11:16:05,car,0.7338008284568787,204,73,224,97
137,2026-01-05 11:16:05,car,0.7224376201629639,291,260,338,367
137,2026-01-05 11:16:05,car,0.563072681427002,232,27,245,42
138,2026-01-05 11:16:05,car,0.7681390047073364,204,76,224,99
138,2026-01-05 11:16:05,car,0.7405404448509216,143,62,163,89
138,2026-01-05 11:16:05,car,0.6751999258995056,292,263,338,370
138,2026-01-05 11:16:05,car,0.5821463465690613,232,29,245,43
138,2026-01-05 11:16:05,car,0.550692617893219,202,51,219,71
138,2026-01-05 11:16:05,car,0.5139374136924744,203,25,219,45
139,2026-01-05 11:16:06,car,0.7359235882759094,143,62,163,89
139,2026-01-05 11:16:06,car,0.7039875984191895,204,76,224,100
139,2026-01-05 11:16:06,car,0.647123396396637,233,29,246,43
139,2026-01-05 11:16:06,car,0.6431697010993958,292,265,339,376
139,2026-01-05 11:16:06,car,0.57683926820755,204,26,219,46
140,2026-01-05 11:16:06,car,0.7376973032951355,143,62,163,89
140,2026-01-05 11:16:06,car,0.6787407994270325,291,268,339,382
140,2026-01-05 11:16:06,car,0.6648112535476685,204,76,224,102
140,2026-01-05 11:16:06,car,0.6247801780700684,232,29,247,44
140,2026-01-05 11:16:06,car,0.5323162078857422,201,52,219,73
141,2026-01-05 11:16:06,car,0.7372997403144836,143,62,163,89
141,2026-01-05 11:16:06,car,0.709537148475647,291,272,339,386
141,2026-01-05 11:16:06,car,0.6629623174667358,232,30,248,45
141,2026-01-05 11:16:06,car,0.6541140079498291,201,53,219,74
141,2026-01-05 11:16:06,car,0.6436139941215515,204,78,224,104
142,2026-01-05 11:16:06,car,0.7206150889396667,143,62,163,89
142,2026-01-05 11:16:06,car,0.7130981087684631,291,274,340,393
142,2026-01-05 11:16:06,car,0.7073016166687012,233,31,248,46
142,2026-01-05 11:16:06,car,0.6881927251815796,204,81,224,106
142,2026-01-05 11:16:06,car,0.6571372747421265,200,55,219,75
143,2026-01-05 11:16:06,car,0.7870456576347351,233,32,248,46
143,2026-01-05 11:16:06,car,0.7668107151985168,159,214,207,287
143,2026-01-05 11:16:06,car,0.7266451120376587,291,277,341,399
143,2026-01-05 11:16:06,car,0.7147921919822693,205,84,224,108
143,2026-01-05 11:16:06,car,0.6914934515953064,142,62,163,89
143,2026-01-05 11:16:06,car,0.6000545620918274,200,55,219,76
144,2026-01-05 11:16:06,car,0.7570022940635681,291,281,341,405
144,2026-01-05 11:16:06,car,0.7339177131652832,205,85,224,110
144,2026-01-05 11:16:06,car,0.6966987252235413,142,62,163,89
144,2026-01-05 11:16:06,car,0.6791622638702393,234,33,248,47
144,2026-01-05 11:16:06,car,0.6056710481643677,156,219,205,295
144,2026-01-05 11:16:06,car,0.5593067407608032,204,28,220,50
144,2026-01-05 11:16:06,car,0.5561156272888184,201,55,219,77
145,2026-01-05 11:16:06,car,0.7914963960647583,205,86,225,111
145,2026-01-05 11:16:06,car,0.7445865273475647,290,284,342,412
145,2026-01-05 11:16:06,car,0.7096970081329346,143,62,163,89
145,2026-01-05 11:16:06,car,0.6738524436950684,153,225,203,302
145,2026-01-05 11:16:06,car,0.5853834748268127,201,57,219,79
145,2026-01-05 11:16:06,car,0.5834437012672424,234,33,249,48
146,2026-01-05 11:16:06,car,0.7758404016494751,291,286,342,417
146,2026-01-05 11:16:06,car,0.7462985515594482,204,86,225,113
146,2026-01-05 11:16:06,car,0.7004441022872925,142,62,163,89
146,2026-01-05 11:16:06,car,0.6961754560470581,234,34,249,49
146,2026-01-05 11:16:06,car,0.5501706600189209,200,59,220,81
147,2026-01-05 11:16:06,car,0.7099189162254333,143,62,163,89
147,2026-01-05 11:16:06,car,0.6945556998252869,204,87,225,115
147,2026-01-05 11:16:06,car,0.6909297108650208,291,290,342,423
147,2026-01-05 11:16:06,car,0.6867196559906006,235,35,249,50
147,2026-01-05 11:16:06,car,0.6333576440811157,145,238,199,319
147,2026-01-05 11:16:06,car,0.5594418048858643,200,59,220,82
148,2026-01-05 11:16:06,car,0.7630565762519836,141,244,198,329
148,2026-01-05 11:16:06,car,0.711519718170166,143,62,163,89
148,2026-01-05 11:16:06,car,0.7056461572647095,235,36,249,51
148,2026-01-05 11:16:06,car,0.6935763955116272,205,91,225,117
148,2026-01-05 11:16:06,car,0.6674270629882812,290,296,343,431
148,2026-01-05 11:16:06,car,0.5510105490684509,200,60,220,83
148,2026-01-05 11:16:06,car,0.5310521125793457,205,34,221,53
149,2026-01-05 11:16:07,car,0.8239313364028931,136,250,196,339
149,2026-01-05 11:16:07,car,0.7141550779342651,143,62,163,89
149,2026-01-05 11:16:07,car,0.6539556980133057,290,299,343,437
149,2026-01-05 11:16:07,car,0.5995062589645386,204,92,225,119
149,2026-01-05 11:16:07,car,0.5919087529182434,235,37,249,52
149,2026-01-05 11:16:07,car,0.5394371747970581,200,62,221,84
149,2026-01-05 11:16:07,car,0.5244053602218628,205,34,221,54
150,2026-01-05 11:16:07,car,0.7310295701026917,143,62,163,89
150,2026-01-05 11:16:07,car,0.7198305130004883,236,37,251,52
150,2026-01-05 11:16:07,car,0.6946698427200317,203,93,225,121
150,2026-01-05 11:16:07,car,0.654758632183075,290,303,343,445
150,2026-01-05 11:16:07,car,0.6354230046272278,134,257,193,350
150,2026-01-05 11:16:07,car,0.5624125599861145,200,62,221,85
150,2026-01-05 11:16:07,car,0.5398545265197754,205,34,221,55
151,2026-01-05 11:16:07,car,0.7932752370834351,236,38,252,53
151,2026-01-05 11:16:07,car,0.740893542766571,129,265,191,361
151,2026-01-05 11:16:07,car,0.7321400046348572,143,62,163,89
151,2026-01-05 11:16:07,car,0.6163406372070312,203,94,225,123
151,2026-01-05 11:16:07,car,0.528162956237793,205,36,221,55
152,2026-01-05 11:16:07,car,0.7981519103050232,237,38,253,54
152,2026-01-05 11:16:07,car,0.7516395449638367,143,62,163,88
152,2026-01-05 11:16:07,car,0.5905008316040039,288,311,344,459
152,2026-01-05 11:16:07,car,0.5725051760673523,200,64,221,89
152,2026-01-05 11:16:07,car,0.5300369262695312,203,98,225,126
153,2026-01-05 11:16:07,car,0.7413042783737183,237,38,253,55
153,2026-01-05 11:16:07,car,0.7384616136550903,143,62,163,88
153,2026-01-05 11:16:07,car,0.5714919567108154,120,281,186,384
153,2026-01-05 11:16:07,car,0.5617489218711853,203,99,224,128
153,2026-01-05 11:16:07,car,0.5351942777633667,201,67,221,90
153,2026-01-05 11:16:07,car,0.5129588842391968,287,316,345,466
154,2026-01-05 11:16:07,car,0.7977860569953918,114,290,183,398
154,2026-01-05 11:16:07,car,0.7304456233978271,143,62,163,89
154,2026-01-05 11:16:07,car,0.6613107323646545,238,39,254,56
154,2026-01-05 11:16:07,car,0.6013793349266052,201,68,222,92
154,2026-01-05 11:16:07,car,0.5987085700035095,203,101,225,131
154,2026-01-05 11:16:07,car,0.5626809000968933,205,39,223,58
154,2026-01-05 11:16:07,car,0.5626317262649536,286,319,345,474
155,2026-01-05 11:16:07,car,0.7223081588745117,143,62,163,89
155,2026-01-05 11:16:07,car,0.6609012484550476,201,69,222,93
155,2026-01-05 11:16:07,car,0.5664238333702087,238,39,254,57
155,2026-01-05 11:16:07,car,0.5655551552772522,205,40,222,59
155,2026-01-05 11:16:07,car,0.5193649530410767,286,324,346,479
155,2026-01-05 11:16:07,car,0.5085366368293762,108,297,180,412
156,2026-01-05 11:16:07,car,0.7877027988433838,102,308,176,429
156,2026-01-05 11:16:07,car,0.716558575630188,143,62,163,89
156,2026-01-05 11:16:07,car,0.6842954158782959,239,40,254,58
156,2026-01-05 11:16:07,car,0.6611090898513794,201,70,222,95
156,2026-01-05 11:16:07,car,0.5931215286254883,205,40,222,60
156,2026-01-05 11:16:07,car,0.5001213550567627,202,20,215,34
157,2026-01-05 11:16:07,car,0.7316322922706604,240,40,255,58
157,2026-01-05 11:16:07,car,0.7088713645935059,143,62,163,89
157,2026-01-05 11:16:07,car,0.6815191507339478,200,71,222,97
157,2026-01-05 11:16:07,car,0.6346553564071655,95,319,172,445
157,2026-01-05 11:16:07,car,0.6197311878204346,202,106,226,138
157,2026-01-05 11:16:07,car,0.5510143041610718,205,42,222,61
158,2026-01-05 11:16:07,car,0.738418459892273,87,329,170,461
158,2026-01-05 11:16:07,car,0.7019088268280029,143,62,163,89
158,2026-01-05 11:16:07,car,0.6851565837860107,201,73,222,98
158,2026-01-05 11:16:07,car,0.6201708316802979,202,109,225,140
158,2026-01-05 11:16:07,car,0.566828727722168,240,41,256,59
158,2026-01-05 11:16:07,car,0.5439803600311279,206,43,222,62
159,2026-01-05 11:16:07,car,0.7199162840843201,202,110,226,142
159,2026-01-05 11:16:07,car,0.705155074596405,79,341,165,477
159,2026-01-05 11:16:07,car,0.6974177956581116,143,62,163,89
159,2026-01-05 11:16:07,car,0.6767014861106873,202,74,222,99
159,2026-01-05 11:16:07,car,0.6668466329574585,240,43,256,60
159,2026-01-05 11:16:07,car,0.5373931527137756,206,44,222,63
160,2026-01-05 11:16:08,car,0.7129887938499451,201,76,222,100
160,2026-01-05 11:16:08,car,0.7062129378318787,143,63,163,89
160,2026-01-05 11:16:08,car,0.6873705387115479,202,112,225,145
160,2026-01-05 11:16:08,car,0.6292188763618469,240,43,257,61
160,2026-01-05 11:16:08,car,0.5487977862358093,226,24,240,39
161,2026-01-05 11:16:08,car,0.6666253209114075,142,63,163,89
161,2026-01-05 11:16:08,car,0.6598355174064636,201,77,222,102
161,2026-01-05 11:16:08,car,0.646759033203125,202,113,224,147
161,2026-01-05 11:16:08,car,0.5807535648345947,227,24,241,40
161,2026-01-05 11:16:08,car,0.5756030082702637,240,43,257,61
162,2026-01-05 11:16:08,car,0.6826701164245605,142,63,163,89
162,2026-01-05 11:16:08,car,0.6609953045845032,227,26,241,40
162,2026-01-05 11:16:08,car,0.6539691686630249,201,78,222,105
162,2026-01-05 11:16:08,car,0.5747871398925781,241,43,257,63
162,2026-01-05 11:16:08,car,0.5326329469680786,202,23,217,38
163,2026-01-05 11:16:08,car,0.6883642673492432,201,79,222,107
163,2026-01-05 11:16:08,car,0.6842447519302368,228,27,241,40
163,2026-01-05 11:16:08,car,0.6783231496810913,142,63,163,89
163,2026-01-05 11:16:08,car,0.6688424944877625,200,117,223,152
163,2026-01-05 11:16:08,car,0.5869972705841064,202,24,217,38
164,2026-01-05 11:16:08,car,0.6962979435920715,142,63,163,89
164,2026-01-05 11:16:08,car,0.6769875288009644,228,27,242,41
164,2026-01-05 11:16:08,car,0.6475006341934204,201,81,222,108
164,2026-01-05 11:16:08,car,0.5840391516685486,199,120,224,155
164,2026-01-05 11:16:08,car,0.5664750337600708,202,23,217,39
165,2026-01-05 11:16:08,car,0.6946325898170471,228,29,242,42
165,2026-01-05 11:16:08,car,0.6793211698532104,142,63,163,89
165,2026-01-05 11:16:08,car,0.6661895513534546,201,83,222,110
165,2026-01-05 11:16:08,car,0.5790259838104248,199,122,223,159
165,2026-01-05 11:16:08,car,0.5631121397018433,242,46,259,66
166,2026-01-05 11:16:08,car,0.6987096071243286,228,28,242,43
166,2026-01-05 11:16:08,car,0.6315515041351318,197,123,222,162
166,2026-01-05 11:16:08,car,0.6297486424446106,142,64,163,89
166,2026-01-05 11:16:08,car,0.6030173301696777,207,49,224,70
166,2026-01-05 11:16:08,car,0.5944738984107971,201,84,222,112
166,2026-01-05 11:16:08,car,0.5388578176498413,243,47,260,67
167,2026-01-05 11:16:08,car,0.6974604725837708,207,50,224,71
167,2026-01-05 11:16:08,car,0.6235983371734619,142,63,163,89
167,2026-01-05 11:16:08,car,0.59422367811203,229,29,243,43
167,2026-01-05 11:16:08,car,0.5882114171981812,200,86,222,114
167,2026-01-05 11:16:08,car,0.5848187804222107,197,125,223,166
167,2026-01-05 11:16:08,car,0.5475391745567322,203,26,218,42
168,2026-01-05 11:16:08,car,0.6689561605453491,206,51,224,72
168,2026-01-05 11:16:08,car,0.6501495838165283,142,63,163,89
168,2026-01-05 11:16:08,car,0.643653154373169,200,87,223,116
168,2026-01-05 11:16:08,car,0.62508225440979,229,28,243,43
168,2026-01-05 11:16:08,car,0.5601580142974854,244,49,262,69
168,2026-01-05 11:16:08,car,0.5521567463874817,203,26,218,43
169,2026-01-05 11:16:08,car,0.666853666305542,229,29,244,44
169,2026-01-05 11:16:08,car,0.6472983956336975,203,27,218,44
169,2026-01-05 11:16:08,car,0.6444566249847412,195,132,222,173
169,2026-01-05 11:16:08,car,0.6351485252380371,142,63,163,89
169,2026-01-05 11:16:08,car,0.6105779409408569,207,51,224,73
169,2026-01-05 11:16:08,car,0.590819239616394,200,90,222,118
169,2026-01-05 11:16:08,car,0.5208979845046997,245,49,262,70
170,2026-01-05 11:16:08,car,0.6592965126037598,142,63,163,89
170,2026-01-05 11:16:08,car,0.6575437784194946,200,92,222,120
170,2026-01-05 11:16:08,car,0.6056907773017883,203,28,218,44
170,2026-01-05 11:16:08,car,0.5901349782943726,207,53,224,74
170,2026-01-05 11:16:08,car,0.5509243011474609,230,28,244,45
170,2026-01-05 11:16:08,car,0.5270739197731018,245,50,263,71
171,2026-01-05 11:16:09,car,0.7300624251365662,193,138,222,179
171,2026-01-05 11:16:09,car,0.6797325611114502,142,63,163,89
171,2026-01-05 11:16:09,car,0.6529964208602905,207,54,224,76
171,2026-01-05 11:16:09,car,0.648702085018158,200,93,222,122
171,2026-01-05 11:16:09,car,0.6438096761703491,230,30,245,45
171,2026-01-05 11:16:09,car,0.5919274091720581,203,28,218,44
172,2026-01-05 11:16:09,car,0.6979888677597046,204,29,218,45
172,2026-01-05 11:16:09,car,0.6832228899002075,142,63,163,88
172,2026-01-05 11:16:09,car,0.6588634252548218,230,30,245,46
172,2026-01-05 11:16:09,car,0.6233490109443665,200,95,222,124
172,2026-01-05 11:16:09,car,0.5387778282165527,246,52,265,73
173,2026-01-05 11:16:09,car,0.6670935750007629,204,29,218,47
173,2026-01-05 11:16:09,car,0.6659576296806335,142,63,163,88
173,2026-01-05 11:16:09,car,0.6124267578125,207,56,225,78
173,2026-01-05 11:16:09,car,0.6023436188697815,199,96,222,127
173,2026-01-05 11:16:09,car,0.6005533337593079,230,31,246,47
173,2026-01-05 11:16:09,car,0.5838199853897095,247,54,266,74
174,2026-01-05 11:16:09,car,0.7109630107879639,204,29,219,47
174,2026-01-05 11:16:09,car,0.6900842189788818,142,63,163,89
174,2026-01-05 11:16:09,car,0.6861648559570312,208,56,225,79
174,2026-01-05 11:16:09,car,0.5973635911941528,199,99,222,129
174,2026-01-05 11:16:09,car,0.59194415807724,247,55,266,75
174,2026-01-05 11:16:09,car,0.5835925936698914,231,31,246,48
175,2026-01-05 11:16:09,car,0.7074809074401855,248,56,266,76
175,2026-01-05 11:16:09,car,0.6978325843811035,142,63,163,89
175,2026-01-05 11:16:09,car,0.6161075830459595,231,31,247,48
175,2026-01-05 11:16:09,car,0.6076374650001526,188,149,218,195
175,2026-01-05 11:16:09,car,0.5925849080085754,199,101,222,131
175,2026-01-05 11:16:09,car,0.5915703773498535,204,30,219,48
175,2026-01-05 11:16:09,car,0.5010786056518555,207,57,225,80
176,2026-01-05 11:16:09,car,0.7438345551490784,248,57,266,77
176,2026-01-05 11:16:09,car,0.6805930733680725,142,63,163,89
176,2026-01-05 11:16:09,car,0.6639514565467834,232,33,247,49
176,2026-01-05 11:16:09,car,0.5736099481582642,198,102,222,133
176,2026-01-05 11:16:09,car,0.565740704536438,204,31,219,49
176,2026-01-05 11:16:09,car,0.506066620349884,208,57,226,82
177,2026-01-05 11:16:09,car,0.7571181058883667,249,58,267,78
177,2026-01-05 11:16:09,car,0.6606819033622742,232,34,247,50
177,2026-01-05 11:16:09,car,0.6485344767570496,142,63,163,89
177,2026-01-05 11:16:09,car,0.6423543095588684,198,104,222,136
177,2026-01-05 11:16:09,car,0.6006394624710083,208,59,226,83
177,2026-01-05 11:16:09,car,0.5072191953659058,204,31,220,49
178,2026-01-05 11:16:09,car,0.7222118973731995,198,106,222,138
178,2026-01-05 11:16:09,car,0.721358060836792,249,58,268,80
178,2026-01-05 11:16:09,car,0.7004023194313049,232,34,248,51
178,2026-01-05 11:16:09,car,0.6306458115577698,207,61,226,84
178,2026-01-05 11:16:09,car,0.6269370317459106,142,63,163,88
179,2026-01-05 11:16:09,car,0.6976312398910522,232,34,248,51
179,2026-01-05 11:16:09,car,0.6928905844688416,198,108,222,141
179,2026-01-05 11:16:09,car,0.660179078578949,207,62,226,85
179,2026-01-05 11:16:09,car,0.641130805015564,142,63,163,88
179,2026-01-05 11:16:09,car,0.5288360118865967,205,34,221,52
179,2026-01-05 11:16:09,car,0.5226521492004395,183,163,216,214
179,2026-01-05 11:16:09,car,0.5136719346046448,249,59,269,82
180,2026-01-05 11:16:09,car,0.7138046622276306,208,63,226,87
180,2026-01-05 11:16:09,car,0.6891204714775085,233,35,248,52
180,2026-01-05 11:16:09,car,0.6611210107803345,142,64,163,88
180,2026-01-05 11:16:09,car,0.5698742270469666,197,110,221,143
180,2026-01-05 11:16:09,car,0.5187699198722839,205,34,221,52
180,2026-01-05 11:16:09,car,0.502441942691803,250,59,269,82
181,2026-01-05 11:16:09,car,0.7778760194778442,233,36,249,53
181,2026-01-05 11:16:09,car,0.7508522272109985,207,64,227,88
181,2026-01-05 11:16:09,car,0.6563130021095276,142,63,163,88
181,2026-01-05 11:16:09,car,0.650956392288208,205,36,221,53
181,2026-01-05 11:16:09,car,0.5924294590950012,196,111,221,145
182,2026-01-05 11:16:10,car,0.8229312896728516,234,37,250,53
182,2026-01-05 11:16:10,car,0.6893005967140198,196,114,221,148
182,2026-01-05 11:16:10,car,0.6502313017845154,142,63,163,88
182,2026-01-05 11:16:10,car,0.6499569416046143,205,35,221,54
182,2026-01-05 11:16:10,car,0.608586847782135,208,64,227,90
182,2026-01-05 11:16:10,car,0.5874099731445312,252,62,271,85
183,2026-01-05 11:16:10,car,0.8386309146881104,234,37,250,55
183,2026-01-05 11:16:10,car,0.7368318438529968,208,66,227,91
183,2026-01-05 11:16:10,car,0.661262571811676,206,37,221,55
183,2026-01-05 11:16:10,car,0.6537280082702637,142,64,163,88
183,2026-01-05 11:16:10,car,0.5444188117980957,196,115,221,150
184,2026-01-05 11:16:10,car,0.8126236200332642,234,38,250,55
184,2026-01-05 11:16:10,car,0.693159818649292,207,67,227,93
184,2026-01-05 11:16:10,car,0.6642969846725464,206,38,221,56
184,2026-01-05 11:16:10,car,0.6621327996253967,142,64,163,88
184,2026-01-05 11:16:10,car,0.5885574221611023,195,117,221,154
184,2026-01-05 11:16:10,car,0.5061565041542053,252,64,272,87
185,2026-01-05 11:16:10,car,0.7865804433822632,235,38,250,55
185,2026-01-05 11:16:10,car,0.7412342429161072,208,70,227,95
185,2026-01-05 11:16:10,car,0.6844372749328613,206,38,221,57
185,2026-01-05 11:16:10,car,0.6497594714164734,142,63,163,89
185,2026-01-05 11:16:10,car,0.6124765276908875,195,120,220,158
185,2026-01-05 11:16:10,car,0.5069504976272583,252,65,273,89
186,2026-01-05 11:16:10,car,0.7588366270065308,208,71,227,96
186,2026-01-05 11:16:10,car,0.7471728920936584,235,39,251,56
186,2026-01-05 11:16:10,car,0.6445685029029846,205,40,222,58
186,2026-01-05 11:16:10,car,0.6363377571105957,142,63,163,89
186,2026-01-05 11:16:10,car,0.5726845860481262,253,66,274,89
186,2026-01-05 11:16:10,car,0.5427067279815674,194,122,220,160
187,2026-01-05 11:16:10,car,0.7670725584030151,236,40,252,57
187,2026-01-05 11:16:10,car,0.6852201819419861,207,71,227,97
187,2026-01-05 11:16:10,car,0.6469845175743103,205,40,223,59
187,2026-01-05 11:16:10,car,0.6314907073974609,142,63,163,89
187,2026-01-05 11:16:10,car,0.5815349817276001,254,68,274,91
187,2026-01-05 11:16:10,car,0.5654717087745667,193,124,220,164
188,2026-01-05 11:16:10,car,0.7330958843231201,236,40,253,58
188,2026-01-05 11:16:10,car,0.671340823173523,207,72,227,98
188,2026-01-05 11:16:10,car,0.6463598608970642,142,63,163,89
188,2026-01-05 11:16:10,car,0.6260547041893005,206,41,223,60
189,2026-01-05 11:16:10,car,0.6853110790252686,236,40,253,59
189,2026-01-05 11:16:10,car,0.6788526773452759,142,63,164,89
189,2026-01-05 11:16:10,car,0.6117236018180847,206,74,227,100
189,2026-01-05 11:16:10,car,0.601137638092041,206,42,223,61
189,2026-01-05 11:16:10,car,0.5930287837982178,191,131,220,170
189,2026-01-05 11:16:10,car,0.5590744018554688,255,70,277,94
190,2026-01-05 11:16:10,car,0.7152577638626099,142,63,164,89
190,2026-01-05 11:16:10,car,0.6443385481834412,190,133,219,174
190,2026-01-05 11:16:10,car,0.6351498365402222,237,41,254,59
190,2026-01-05 11:16:10,car,0.6031345129013062,206,42,223,63
190,2026-01-05 11:16:10,car,0.6024423837661743,207,75,227,102
190,2026-01-05 11:16:10,car,0.5189248323440552,256,70,278,95
191,2026-01-05 11:16:10,car,0.6842288970947266,141,63,164,89
191,2026-01-05 11:16:10,car,0.6590384840965271,189,136,219,178
191,2026-01-05 11:16:10,car,0.5919703245162964,207,78,226,104
191,2026-01-05 11:16:10,car,0.589448869228363,206,43,223,63
191,2026-01-05 11:16:10,car,0.5863561034202576,237,42,255,60
192,2026-01-05 11:16:11,car,0.6885485053062439,141,63,163,89
192,2026-01-05 11:16:11,car,0.6706010699272156,206,46,223,64
192,2026-01-05 11:16:11,car,0.6685608625411987,238,43,255,61
192,2026-01-05 11:16:11,car,0.6257282495498657,207,79,226,106
192,2026-01-05 11:16:11,car,0.6167225241661072,188,138,219,181
193,2026-01-05 11:16:11,car,0.7323083281517029,238,45,255,63
193,2026-01-05 11:16:11,car,0.7061985731124878,141,63,163,89
193,2026-01-05 11:16:11,car,0.7047548294067383,207,46,224,66
193,2026-01-05 11:16:11,car,0.6099370121955872,207,80,227,107
193,2026-01-05 11:16:11,car,0.518258273601532,188,140,218,185
194,2026-01-05 11:16:11,car,0.7314688563346863,238,46,255,63
194,2026-01-05 11:16:11,car,0.7096337676048279,141,63,163,89
194,2026-01-05 11:16:11,car,0.6635118126869202,207,47,223,67
194,2026-01-05 11:16:11,car,0.609622597694397,204,81,227,109
195,2026-01-05 11:16:11,car,0.6907309889793396,142,63,163,89
195,2026-01-05 11:16:11,car,0.6605200171470642,185,146,217,194
195,2026-01-05 11:16:11,car,0.5870082974433899,207,48,223,68
195,2026-01-05 11:16:11,car,0.5427210927009583,206,81,227,111
195,2026-01-05 11:16:11,car,0.5107643604278564,239,46,256,63
196,2026-01-05 11:16:11,car,0.6836245059967041,142,63,163,88
196,2026-01-05 11:16:11,car,0.6251430511474609,184,149,216,197
196,2026-01-05 11:16:11,car,0.6242884397506714,207,48,224,69
196,2026-01-05 11:16:11,car,0.6162808537483215,205,84,228,113
196,2026-01-05 11:16:11,truck,0.5244325995445251,136,252,193,338
196,2026-01-05 11:16:11,car,0.5157575607299805,240,46,256,64
197,2026-01-05 11:16:11,car,0.7256444692611694,206,85,227,114
197,2026-01-05 11:16:11,car,0.7151197791099548,207,49,224,70
197,2026-01-05 11:16:11,car,0.6668214201927185,141,63,163,88
197,2026-01-05 11:16:11,car,0.6540252566337585,241,47,257,66
198,2026-01-05 11:16:11,car,0.6682149767875671,241,47,257,67
198,2026-01-05 11:16:11,car,0.6603041291236877,207,50,224,71
198,2026-01-05 11:16:11,car,0.6361321210861206,205,86,227,117
198,2026-01-05 11:16:11,car,0.6314222812652588,141,63,163,88
198,2026-01-05 11:16:11,car,0.5173318386077881,125,268,187,360
199,2026-01-05 11:16:11,car,0.7362428307533264,207,52,225,73
199,2026-01-05 11:16:11,car,0.709168016910553,241,48,258,68
199,2026-01-05 11:16:11,car,0.6270528435707092,142,63,163,88
199,2026-01-05 11:16:11,truck,0.6136513352394104,121,275,185,372
199,2026-01-05 11:16:11,car,0.5941500663757324,204,89,228,119
200,2026-01-05 11:16:11,car,0.7694835662841797,208,52,225,74
200,2026-01-05 11:16:11,car,0.7638798952102661,241,48,258,69
200,2026-01-05 11:16:11,car,0.6664854884147644,206,90,228,120
200,2026-01-05 11:16:11,car,0.6450191140174866,142,63,163,88
201,2026-01-05 11:16:11,car,0.7344351410865784,207,54,224,75
201,2026-01-05 11:16:11,car,0.7257083654403687,242,48,259,70
201,2026-01-05 11:16:11,car,0.6487351059913635,142,63,163,88
201,2026-01-05 11:16:11,car,0.5782673954963684,206,92,228,122
201,2026-01-05 11:16:11,car,0.5348047614097595,263,83,285,111
201,2026-01-05 11:16:11,car,0.5151231288909912,109,293,179,398
202,2026-01-05 11:16:11,car,0.7161967754364014,208,55,225,76
202,2026-01-05 11:16:11,car,0.6829460859298706,242,50,261,71
202,2026-01-05 11:16:11,car,0.661763608455658,142,63,163,88
202,2026-01-05 11:16:11,car,0.5061313509941101,204,94,228,124
203,2026-01-05 11:16:12,car,0.6963484883308411,243,50,262,71
203,2026-01-05 11:16:12,car,0.6423171758651733,142,63,163,88
203,2026-01-05 11:16:12,car,0.6284162402153015,208,56,226,78
203,2026-01-05 11:16:12,car,0.5673447847366333,95,309,172,429
204,2026-01-05 11:16:12,car,0.7164890170097351,89,322,168,445
204,2026-01-05 11:16:12,car,0.7032957673072815,243,51,262,73
204,2026-01-05 11:16:12,car,0.6311028599739075,142,63,163,89
204,2026-01-05 11:16:12,car,0.5529264211654663,208,57,225,80
205,2026-01-05 11:16:12,car,0.8167442083358765,81,335,164,462
205,2026-01-05 11:16:12,car,0.6831032633781433,244,52,263,74
205,2026-01-05 11:16:12,car,0.6336681842803955,142,63,163,88
205,2026-01-05 11:16:12,car,0.5606253147125244,208,57,227,81
206,2026-01-05 11:16:12,car,0.6951889991760254,244,55,263,75
206,2026-01-05 11:16:12,car,0.6700664162635803,142,64,163,89
206,2026-01-05 11:16:12,car,0.6528738141059875,208,59,227,82
206,2026-01-05 11:16:12,car,0.5724803805351257,168,188,209,250
206,2026-01-05 11:16:12,car,0.5184568166732788,72,347,159,479
207,2026-01-05 11:16:12,car,0.673396646976471,208,60,226,84
